price,bedrooms,condition,grade,has_basement,living_in_m2,was_renovated,perfect_condition,real_bathroom,has_lavatory,single_floor,month,quartile_zone_x,quartile_zone_y
525000.0,3,3,3,False,204.3866,False,False,2,True,False,3,3,3
399900.0,3,3,2,False,79.89658,False,False,1,False,False,5,3,3
480000.0,3,3,2,True,146.78674,False,False,2,False,True,7,4,4
367899.0,3,3,3,False,224.82526,False,False,2,True,False,9,2,2
609000.0,3,3,3,False,151.43189,False,False,1,True,False,7,3,3
115000.0,2,3,1,False,92.903,False,False,1,False,True,12,1,1
310000.0,3,3,2,False,109.62554,False,False,1,False,False,10,2,2
397500.0,3,3,3,True,125.41905,False,False,2,True,False,10,3,3
344950.0,4,4,2,True,216.46399,False,False,2,False,True,5,1,1
320000.0,0,3,2,False,138.42547,False,False,2,True,False,2,3,3
260000.0,3,3,2,True,177.44473,False,False,1,False,True,2,1,1
914600.0,4,3,10,False,295.43154,False,False,3,False,False,1,3,3
357562.0,2,3,3,False,112.41263,False,False,1,True,False,7,3,3
287000.0,4,4,2,True,210.88981,False,False,2,True,True,9,1,1
395000.0,5,3,3,False,261.98646,False,False,2,True,False,4,1,1
1080000.0,3,3,3,False,208.10272,False,False,2,True,False,3,4,4
326000.0,2,3,1,True,112.41263,False,False,1,False,True,3,2,2
512500.0,3,4,2,False,170.94152,False,False,2,True,False,5,3,3
440000.0,4,3,2,True,214.60593,False,False,2,False,True,4,2,2
379900.0,2,3,2,True,115.19972,False,False,1,True,False,11,3,3
475000.0,3,3,2,False,166.29637,False,False,1,True,False,9,1,1
250000.0,3,3,2,False,153.28995,False,False,2,True,False,8,1,1
550000.0,4,3,3,False,268.48967,False,False,2,True,False,8,2,2
850000.0,3,4,4,True,295.43154,False,False,2,True,False,3,2,2
230000.0,3,3,2,False,140.28353,False,False,1,True,False,9,1,1
508000.0,3,3,3,True,167.2254,False,False,1,True,True,3,4,4
295000.0,3,3,1,False,139.3545,True,False,1,True,True,8,3,2
295000.0,4,3,2,False,212.74787,False,False,2,True,False,5,2,2
479000.0,3,3,3,False,158.86413,False,False,2,True,False,10,4,4
535000.0,4,3,4,False,267.56064,False,False,2,True,False,1,1,1
300000.0,3,4,3,False,160.72219,False,False,2,True,True,10,1,1
285000.0,2,4,1,False,66.89016,False,False,1,False,True,12,2,2
765000.0,3,4,4,True,209.03175,True,False,2,True,False,8,3,3
280000.0,3,3,2,False,136.56741,False,False,2,False,True,6,1,1
619000.0,4,3,2,False,154.21898,False,False,1,True,False,6,3,3
702000.0,4,3,3,False,246.19295,False,False,2,True,False,8,4,4
399950.0,3,3,2,True,140.28353,False,False,2,True,True,5,3,3
635000.0,5,4,3,True,202.52854,False,False,2,True,True,4,4,4
542500.0,5,3,3,True,253.62519,False,False,3,True,True,10,3,3
1085000.0,3,5,4,False,294.50251,False,True,2,True,True,1,4,4
480000.0,3,3,3,False,181.16085,False,False,2,True,False,1,4,4
335000.0,4,3,2,True,188.59309,False,False,2,True,True,6,2,2
365000.0,2,4,1,False,63.17404,False,False,1,False,True,7,3,3
745000.0,3,3,4,False,261.05743,False,False,2,True,False,12,2,2
140000.0,2,5,1,False,100.33524,False,True,1,False,True,1,1,1
645000.0,4,4,2,True,236.90265,False,False,1,True,False,10,3,3
315000.0,4,3,3,True,204.3866,False,False,2,True,True,7,1,1
449000.0,4,4,2,True,218.32205,False,False,1,True,True,3,3,3
432000.0,4,4,2,False,162.58025,False,False,1,False,True,3,3,3
104950.0,2,2,1,False,108.69651,False,False,1,False,True,12,1,1
349950.0,3,3,2,False,98.47718,False,False,1,False,True,6,4,4
240000.0,2,4,2,False,155.14801,True,False,1,True,True,8,1,1
442000.0,4,3,4,False,234.11556,False,False,2,True,False,6,2,2
340500.0,3,4,3,True,285.21220999999997,False,False,2,True,False,10,1,1
443500.0,4,3,3,False,189.52212,False,False,2,True,False,6,2,2
684000.0,4,3,4,True,282.42512,False,False,3,True,False,11,2,2
245000.0,3,3,2,False,157.9351,False,False,2,False,True,10,1,1
555000.0,3,3,3,False,180.23182,False,False,2,True,False,8,3,3
707000.0,4,3,4,False,297.2896,False,False,3,True,False,5,4,4
255000.0,3,3,2,False,132.85129,False,False,1,False,True,3,2,2
264000.0,3,4,2,False,169.08346,False,False,1,True,True,8,1,1
513000.0,3,3,2,True,199.74145,False,False,2,True,False,5,2,2
625000.0,4,4,3,False,195.09629999999999,False,False,2,True,False,7,4,4
664000.0,4,4,2,False,142.14159,False,False,2,False,False,11,4,4
299000.0,4,3,2,True,215.53496,True,False,2,False,True,8,2,2
230000.0,2,3,2,True,132.85129,False,False,1,False,True,7,2,2
779000.0,6,3,3,True,301.93475,False,False,2,True,True,8,3,3
349000.0,3,4,1,False,93.83203,False,False,1,False,True,6,2,2
310000.0,4,3,2,False,173.72861,False,False,2,False,False,6,2,2
900000.0,8,3,3,True,373.47006,False,False,3,False,True,10,3,3
767250.0,4,3,3,True,201.59951,False,False,3,False,False,10,3,3
610000.0,3,3,10,False,319.58632,False,False,2,True,False,8,1,1
690000.0,3,4,2,True,158.86413,False,False,1,True,True,4,4,4
829000.0,4,4,3,True,275.92191,False,False,2,True,True,1,4,4
450000.0,4,4,3,True,276.85094,False,False,2,True,True,3,2,2
630000.0,4,4,4,True,248.05101,False,False,2,False,False,7,3,3
392500.0,3,3,1,False,129.13517,False,False,1,False,False,3,2,3
315500.0,3,3,2,True,173.72861,False,False,1,True,True,8,2,2
575000.0,4,4,4,True,226.68332,False,False,1,True,True,7,3,3
310000.0,3,4,2,True,170.94152,False,False,1,True,True,5,2,2
511200.0,4,3,2,True,137.49644,False,False,1,True,True,10,4,4
479200.0,3,4,2,False,140.28353,False,False,2,False,False,7,3,3
648000.0,5,4,3,False,223.89623,False,False,2,True,False,4,4,4
260000.0,3,3,2,True,160.72219,False,False,2,True,False,4,1,1
829995.0,5,3,4,False,312.15408,False,False,3,True,False,8,4,4
643950.0,3,3,4,False,163.50928,False,False,2,True,False,5,3,3
269950.0,4,2,2,False,133.78032,False,False,1,False,True,2,1,1
515000.0,2,3,2,True,106.83845,False,False,1,False,True,3,3,3
665000.0,5,3,4,False,308.43796,False,False,2,True,False,7,2,2
713250.0,3,4,2,False,190.45115,False,False,2,False,True,6,4,4
250000.0,3,3,2,False,142.14159,False,False,2,True,False,7,2,2
361000.0,3,3,3,False,181.16085,False,False,2,False,True,8,1,1
547500.0,3,4,2,True,171.87055,False,False,2,False,True,8,3,3
340000.0,4,2,1,False,105.90942,False,False,1,False,True,4,2,2
600000.0,4,3,2,False,237.83168,False,False,2,True,False,6,4,4
1060000.0,4,3,10,False,384.61842,False,False,3,True,False,12,4,4
287000.0,4,3,2,False,120.7739,False,False,1,True,False,1,2,2
445000.0,4,3,3,False,320.51535,False,False,3,True,False,11,1,1
255000.0,3,3,2,False,122.63195999999999,False,False,1,True,True,12,1,1
449000.0,4,4,3,False,207.17369,False,False,2,True,False,10,3,3
580000.0,5,3,3,True,288.92833,False,False,2,True,True,8,4,4
359000.0,3,4,2,True,181.16085,False,False,2,True,False,4,2,2
525000.0,4,3,3,True,254.55422,False,False,2,True,True,2,2,2
229050.0,1,4,1,False,39.01926,False,False,1,False,True,3,3,3
1050000.0,4,3,10,False,319.58632,False,False,3,True,False,5,4,4
419995.0,3,4,2,True,170.01248999999999,False,False,2,True,True,12,2,2
425000.0,3,3,3,True,335.37982999999997,True,False,2,True,False,3,1,1
450000.0,3,4,2,False,132.85129,False,False,1,False,False,5,2,2
780000.0,4,3,4,False,317.72826,False,False,2,True,False,11,4,4
395000.0,2,3,2,False,89.18688,False,False,1,False,True,8,3,3
646800.0,3,3,3,True,207.17369,False,False,3,False,False,4,3,3
575000.0,2,3,3,False,156.07704,False,False,2,False,True,4,4,4
255000.0,3,3,2,False,142.14159,False,False,2,True,False,7,2,2
835000.0,3,5,3,False,284.28318,False,True,1,False,True,4,3,3
206000.0,3,3,2,False,85.47076,False,False,1,False,True,12,1,1
558000.0,2,5,1,True,146.78674,False,True,2,False,True,7,3,3
675000.0,3,4,4,False,235.97362,True,False,2,True,False,5,3,3
556000.0,3,3,3,False,187.66406,False,False,2,True,False,5,4,4
405000.0,2,4,1,False,79.89658,False,False,1,False,True,6,3,3
704111.0,4,3,3,True,228.54138,False,False,2,True,True,3,3,3
230000.0,3,4,2,True,128.20614,False,False,1,False,True,3,1,1
349000.0,4,3,3,False,203.45757,False,False,2,True,False,4,1,1
453500.0,4,3,2,True,185.806,False,False,1,True,True,6,1,1
232000.0,2,3,1,True,115.19972,True,False,1,False,True,9,1,1
467500.0,4,4,2,True,293.57348,False,False,2,True,True,12,3,3
649000.0,3,3,3,True,159.79316,False,False,3,True,False,10,4,4
425000.0,3,3,2,True,167.2254,False,False,2,True,True,9,3,3
555000.0,2,4,2,True,143.99965,False,False,1,False,True,11,3,3
360000.0,4,4,2,True,229.47041,False,False,2,True,True,9,2,2
280500.0,4,3,3,False,175.58667,False,False,2,True,False,7,1,1
574800.0,3,4,3,False,151.43189,False,False,1,True,False,10,3,3
770000.0,3,3,10,True,341.88304,False,False,2,True,True,7,4,4
394000.0,3,3,3,False,127.27711,False,False,2,True,True,8,3,3
128000.0,3,3,2,False,84.54173,False,False,1,False,True,10,1,1
557500.0,3,3,4,False,243.40586,False,False,2,True,False,7,3,3
799000.0,4,3,4,False,240.61877,False,False,2,True,False,6,3,3
355000.0,4,3,2,False,133.78032,False,False,1,False,False,10,3,3
806000.0,4,3,10,False,313.08311,False,False,2,True,False,8,4,4
275000.0,3,3,3,False,138.42547,False,False,1,True,True,8,1,1
550000.0,3,3,3,True,216.46399,True,False,2,True,False,10,1,1
279000.0,4,3,2,False,189.52212,False,False,2,True,False,9,1,1
384435.0,3,3,4,False,188.500187,False,False,2,True,False,7,1,1
510000.0,3,3,2,True,255.48325,False,False,2,True,False,10,2,2
454200.0,4,3,3,False,244.33489,False,False,2,True,False,4,2,2
219950.0,3,4,2,False,150.50286,False,False,1,True,True,7,1,1
556000.0,3,4,2,True,147.71577,False,False,1,True,False,10,4,4
597500.0,4,3,4,True,175.58667,False,False,3,False,True,4,4,4
194820.0,3,3,2,False,102.1933,False,False,1,True,True,11,1,1
299500.0,4,4,2,True,148.6448,False,False,2,True,True,11,2,2
185000.0,4,3,2,False,130.0642,False,False,1,False,False,1,1,1
302500.0,3,4,2,True,287.9993,False,False,2,True,True,11,1,1
305000.0,3,5,2,False,116.12875,False,True,1,False,True,2,2,2
546200.0,3,3,4,False,248.794234,False,False,2,True,False,10,2,2
445000.0,4,5,2,True,153.28995,False,True,2,False,True,5,3,3
563000.0,6,3,2,True,160.72219,False,False,1,False,False,1,4,4
917500.0,4,3,10,True,360.46364,False,False,2,True,False,1,4,4
582000.0,2,4,2,True,112.41263,False,False,1,True,True,12,3,3
615000.0,3,4,2,True,165.36734,False,False,1,True,True,2,3,3
720001.0,3,4,2,False,132.85129,False,False,2,True,False,8,3,3
585000.0,3,4,2,True,137.49644,False,False,1,True,False,7,4,4
495000.0,4,3,4,False,336.30886,False,False,3,False,False,12,1,1
672600.0,3,3,3,True,141.21256,True,False,2,True,False,8,3,3
435000.0,5,3,2,False,159.79316,False,False,1,True,True,2,3,3
289999.0,5,4,3,True,202.52854,False,False,2,True,True,4,1,1
453000.0,3,4,2,True,169.08346,False,False,2,True,True,1,2,2
380000.0,3,3,2,False,154.21898,False,False,2,False,True,5,3,3
180000.0,3,4,2,False,87.32882,False,False,1,False,False,11,1,1
230000.0,3,5,2,False,123.56099,False,True,1,True,True,7,1,1
249000.0,3,3,3,False,141.21256,False,False,1,True,True,2,1,1
352000.0,4,3,3,False,229.47041,False,False,2,True,False,9,2,2
395000.0,3,3,4,False,213.6769,False,False,2,True,False,3,1,1
407000.0,2,3,1,False,68.74822,False,False,1,False,True,9,3,3
320000.0,3,3,2,True,151.43189,False,False,1,False,True,4,2,2
339950.0,3,3,2,False,160.72219,False,False,2,True,False,4,1,1
438000.0,3,3,2,False,153.28995,False,False,2,True,False,7,4,4
885000.0,3,3,4,False,273.13482,False,False,2,True,False,1,3,3
545000.0,3,4,3,True,202.52854,False,False,2,True,True,6,4,4
360000.0,3,3,2,True,188.59309,False,False,2,True,True,10,2,2
425000.0,3,4,2,True,183.01891,False,False,1,True,True,9,2,2
120000.0,3,3,1,False,106.83845,False,False,1,False,True,1,1,1
339950.0,2,3,3,False,76.18046,False,False,1,False,False,5,3,3
926500.0,4,3,4,True,269.4187,False,False,2,True,True,11,3,3
715000.0,4,5,3,False,228.54138,False,True,2,True,True,8,4,4
606150.0,4,3,3,True,164.43831,False,False,1,True,True,9,3,3
310000.0,3,5,1,False,138.42547,False,True,1,True,True,8,2,2
804995.0,5,3,4,False,312.15408,False,False,1,True,False,5,4,4
512000.0,4,3,4,False,236.90265,False,False,2,True,False,8,2,2
425000.0,3,3,2,False,151.43189,False,False,2,True,True,12,3,3
259875.0,3,3,1,False,116.12875,False,False,1,False,True,8,4,4
300000.0,4,3,2,False,135.63838,False,False,1,True,True,7,2,2
208400.0,2,3,2,False,145.85771,False,False,2,True,False,12,1,1
580000.0,4,3,3,True,242.47683,False,False,2,True,True,9,3,3
515000.0,5,3,4,False,276.85094,False,False,2,True,False,12,2,2
455000.0,3,4,2,False,120.7739,False,False,1,True,True,11,4,4
557800.0,4,5,2,False,143.99965,False,True,1,True,True,4,4,4
310000.0,3,3,2,False,105.90942,False,False,1,True,False,11,3,3
518000.0,3,3,3,True,156.07704,False,False,2,True,False,5,3,3
155000.0,2,5,1,False,65.0321,False,True,1,False,True,5,2,2
544500.0,4,5,2,True,207.17369,False,True,2,True,True,5,4,4
196500.0,3,3,2,False,122.63195999999999,False,False,1,False,True,6,1,1
417000.0,3,4,3,False,147.71577,False,False,1,True,True,12,2,2
549995.0,4,3,3,True,275.92191,False,False,3,True,False,9,2,2
719000.0,3,4,3,False,157.00607,False,False,2,True,False,5,3,3
675000.0,3,3,4,False,254.55422,False,False,2,True,False,3,4,4
445000.0,2,3,2,True,106.83845,False,False,2,False,True,5,3,3
320000.0,3,5,2,False,169.08346,False,True,2,False,True,8,2,2
189000.0,2,3,1,False,73.39337,False,False,1,False,True,11,1,1
285000.0,3,4,2,True,170.94152,False,False,2,True,True,2,1,1
260000.0,4,4,2,True,161.65122,False,False,1,False,True,12,2,2
259250.0,3,3,1,False,87.32882,False,False,1,False,True,3,3,3
335000.0,5,4,2,True,247.12198,False,False,3,False,False,4,2,2
334999.0,3,3,2,False,153.28995,False,False,2,True,False,8,2,2
579000.0,2,3,3,False,144.92867999999999,False,False,1,True,True,1,4,4
480000.0,4,3,4,False,273.13482,False,False,2,True,False,4,1,1
500000.0,3,3,2,True,113.34166,False,False,1,False,True,8,3,3
330000.0,3,3,2,False,139.3545,False,False,2,False,True,4,2,2
537000.0,4,3,2,True,144.92867999999999,False,False,2,False,False,8,4,4
589000.0,3,3,3,False,219.25108,False,False,2,False,True,10,2,3
439950.0,2,3,3,False,133.78032,False,False,2,False,True,2,4,4
412000.0,3,4,3,False,181.16085,False,False,1,True,True,5,1,1
272000.0,3,5,2,False,111.4836,False,True,2,False,True,8,1,1
682000.0,4,3,3,False,222.03817,False,False,2,True,False,4,4,4
225000.0,3,4,1,False,89.18688,False,False,1,False,True,11,2,2
606000.0,4,3,4,False,196.02533,False,False,2,True,False,5,3,3
311000.0,4,3,2,True,194.16727,False,False,2,True,True,1,1,1
339000.0,3,3,1,True,106.83845,False,False,1,False,True,4,2,2
795000.0,3,3,10,True,296.36057,False,False,3,True,False,9,4,4
576000.0,4,3,3,False,240.61877,False,False,2,True,False,7,3,3
685000.0,3,3,3,True,153.28995,False,False,1,True,True,9,4,4
275000.0,5,3,2,True,238.76071,False,False,2,True,True,5,2,2
277000.0,3,3,2,False,105.90942,False,False,1,False,True,8,2,2
430000.0,4,3,3,False,255.48325,False,False,2,True,False,8,2,2
310000.0,3,3,2,True,125.41905,False,False,2,False,True,6,2,2
220000.0,2,3,2,False,95.69009,False,False,1,True,False,5,2,2
225000.0,2,3,1,False,66.89016,False,False,1,False,True,9,2,2
322000.0,4,3,3,False,211.81884,False,False,2,True,False,5,1,1
399000.0,3,3,3,True,174.65764,False,False,2,True,True,10,2,2
175000.0,3,4,3,False,177.44473,False,False,1,True,False,10,1,1
1100000.0,5,4,3,True,234.11556,False,False,2,True,False,3,4,4
935000.0,4,3,10,True,341.88304,False,False,3,False,False,8,3,3
668000.0,5,3,4,True,370.68297,False,False,3,True,False,7,3,3
570000.0,3,3,4,False,222.9672,False,False,2,True,False,6,2,2
195000.0,2,3,1,False,66.89016,False,False,1,False,True,5,1,1
205000.0,3,5,1,False,89.18688,False,True,1,False,True,6,1,1
265000.0,3,3,1,False,119.84487,False,False,1,True,True,10,1,1
547500.0,3,3,3,False,153.28995,False,False,3,True,False,6,3,3
560000.0,4,3,3,False,181.16085,False,False,2,True,False,1,3,3
669500.0,4,4,2,True,232.2575,False,False,2,True,False,6,3,3
330000.0,5,4,2,True,222.03817,False,False,2,True,True,4,2,2
205950.0,3,4,1,False,138.42547,False,False,1,False,True,8,1,1
800000.0,4,3,3,True,248.98004,True,False,2,True,True,5,4,4
465000.0,3,3,2,False,170.94152,False,False,2,True,False,5,3,3
292000.0,3,3,2,True,210.88981,False,False,1,True,True,12,1,1
750000.0,4,3,10,False,318.65729,False,False,2,True,False,12,4,4
314000.0,3,4,2,False,176.5157,False,False,2,True,False,1,1,1
286000.0,2,3,2,False,93.83203,False,False,1,True,False,2,2,2
625000.0,3,4,3,True,223.89623,False,False,2,True,True,6,3,3
710000.0,4,5,3,True,255.48325,False,True,3,False,True,10,3,3
192950.0,3,4,1,False,108.69651,False,False,1,False,False,7,1,1
418000.0,3,4,2,False,130.99323,False,False,2,False,False,5,3,3
750000.0,4,3,2,True,245.26391999999998,False,False,2,False,False,3,3,3
427000.0,4,1,2,False,172.79958,False,False,1,False,False,6,4,4
416500.0,3,4,2,False,102.1933,False,False,1,False,True,8,3,3
315000.0,2,3,2,False,79.89658,False,False,1,False,True,12,1,1
540000.0,5,3,4,False,313.08311,False,False,2,True,False,11,2,2
413450.0,3,3,3,True,143.07062,False,False,2,True,False,5,3,3
500000.0,4,5,2,False,211.81884,False,True,2,True,True,6,2,2
750000.0,5,4,2,True,187.66406,False,False,2,True,True,12,4,4
434900.0,3,3,2,False,141.21256,True,False,2,False,False,9,3,3
498445.0,4,3,4,False,298.776048,False,False,2,True,False,11,1,1
732600.0,4,4,2,True,197.88339,False,False,2,True,True,6,4,4
619950.0,2,3,2,True,141.21256,False,False,1,False,True,9,3,3
645000.0,4,3,1,False,148.6448,False,False,1,True,False,3,2,2
293000.0,3,3,2,False,184.87697,False,False,2,True,False,2,1,1
359950.0,3,3,3,False,183.94794,False,False,2,True,False,11,1,1
1150000.0,2,5,4,True,215.53496,False,True,2,True,False,10,3,3
397500.0,4,3,4,True,218.32205,False,False,3,False,True,3,1,1
370000.0,3,4,3,False,196.02533,False,False,2,True,False,9,2,2
602500.0,2,4,10,True,287.07027,False,False,2,True,True,5,2,2
675000.0,4,3,4,False,243.40586,False,False,2,True,False,7,3,3
373000.0,8,3,2,False,264.77355,False,False,3,False,True,2,1,1
615000.0,3,3,3,False,177.44473,False,False,2,True,False,7,4,4
375000.0,3,4,3,True,204.3866,False,False,2,True,True,12,1,1
525000.0,3,4,3,True,144.92867999999999,False,False,1,False,True,3,3,3
549000.0,3,4,3,True,185.806,False,False,1,True,True,11,3,3
220000.0,3,3,2,False,109.62554,False,False,1,False,False,5,2,2
899000.0,3,4,3,False,137.49644,True,False,1,False,False,6,4,4
432000.0,3,3,3,True,136.56741,False,False,2,True,False,5,3,3
323000.0,5,3,2,True,232.2575,False,False,2,True,True,8,1,1
312000.0,4,4,2,True,166.29637,False,False,2,True,True,4,1,1
572500.0,3,4,3,True,188.59309,False,False,2,True,True,5,2,2
336500.0,4,3,2,False,232.2575,False,False,2,True,False,11,2,2
265000.0,3,4,2,False,99.40621,False,False,1,False,True,5,1,1
290000.0,3,4,2,False,185.806,False,False,2,True,False,7,2,2
623500.0,4,3,2,True,143.99965,True,False,3,False,True,12,3,3
434500.0,3,4,2,False,153.28995,False,False,1,True,True,3,3,3
299500.0,3,3,3,False,194.16727,False,False,2,True,False,10,1,1
1030000.0,4,4,3,True,243.40586,False,False,2,True,True,3,4,4
155000.0,3,3,2,False,120.7739,False,False,1,False,True,11,2,2
500000.0,4,3,3,False,189.52212,False,False,2,True,False,8,2,2
242000.0,3,5,2,True,146.78674,False,True,1,True,True,8,1,1
219950.0,3,3,2,True,153.28995,False,False,1,True,True,5,1,1
350000.0,4,3,2,False,165.36734,False,False,3,False,True,3,2,2
308000.0,2,4,2,False,100.33524,True,False,1,False,True,10,2,2
235000.0,3,3,2,False,112.41263,False,False,1,False,True,8,1,1
231000.0,3,3,2,False,127.27711,False,False,2,True,False,3,1,1
361000.0,3,4,1,False,102.1933,False,False,1,False,False,5,1,1
675000.0,4,3,3,False,249.90906999999999,True,False,3,False,True,5,2,2
189000.0,3,3,1,False,93.83203,False,False,1,False,True,6,2,2
635000.0,4,3,3,False,195.09629999999999,False,False,3,False,False,4,3,3
975000.0,4,4,3,False,224.82526,True,False,2,True,False,12,4,4
412450.0,3,3,3,False,177.44473,False,False,2,False,True,4,3,3
279000.0,3,3,2,True,142.14159,False,False,1,False,True,9,1,1
559000.0,3,3,3,False,157.9351,False,False,1,True,True,3,3,3
506000.0,5,4,2,False,360.46364,False,False,3,True,False,11,2,2
306500.0,2,4,1,False,121.70293,False,False,1,True,True,4,3,3
190000.0,3,4,2,False,117.98681,False,False,1,True,True,3,1,1
891000.0,4,5,2,True,216.46399,False,True,2,False,False,7,3,3
492450.0,3,2,3,True,143.07062,False,False,1,True,True,8,4,4
520000.0,3,5,3,True,240.61877,False,True,2,True,True,11,2,2
390000.0,3,3,2,False,113.34166,False,False,1,True,True,4,2,2
259000.0,3,4,2,False,254.55422,False,False,2,True,False,2,1,1
295000.0,3,3,2,True,164.43831,False,False,1,True,True,6,1,1
415000.0,4,3,3,False,199.74145,False,False,2,True,False,10,2,2
775000.0,3,4,2,True,188.59309,False,False,1,False,False,4,3,3
633634.0,4,3,4,False,274.99288,False,False,3,True,False,6,3,3
419190.0,2,3,3,False,147.71577,False,False,2,True,False,5,3,3
367000.0,3,3,2,False,75.25143,False,False,1,False,True,7,4,4
380000.0,3,4,2,False,130.0642,False,False,1,False,True,2,1,1
215000.0,3,3,2,False,98.47718,True,False,1,False,True,2,2,2
225000.0,4,3,1,False,106.83845,False,False,1,False,False,8,2,2
356000.0,4,5,2,False,148.6448,False,True,2,False,True,1,2,2
209950.0,3,3,2,False,145.85771,False,False,1,True,True,7,1,1
377000.0,4,5,1,True,167.2254,False,True,1,True,True,4,2,2
173000.0,4,5,2,False,111.4836,False,True,2,False,True,2,1,1
335000.0,3,3,4,False,188.685993,False,False,3,False,False,7,1,1
164808.0,3,3,2,False,116.12875,False,False,1,False,True,7,1,1
528000.0,4,3,3,True,177.44473,False,False,2,True,True,12,2,2
330000.0,3,4,3,True,224.82526,False,False,3,False,True,4,2,2
601000.0,4,3,3,True,200.67048,False,False,3,True,False,8,3,3
450000.0,2,3,3,True,89.18688,False,False,1,True,False,2,3,3
420000.0,3,4,2,False,105.90942,False,False,1,True,True,9,4,4
276000.0,2,3,1,False,105.90942,True,False,1,False,True,2,3,3
230000.0,2,3,2,True,117.05778,False,False,2,False,True,11,1,1
175000.0,2,3,2,False,107.76748,False,False,1,False,True,2,2,2
375000.0,3,3,2,True,179.30279,False,False,2,True,True,11,2,2
539900.0,3,3,3,True,153.28995,False,False,1,True,True,8,4,4
490000.0,3,3,3,False,175.58667,False,False,2,True,False,12,4,4
590000.0,4,3,4,False,212.74787,False,False,2,True,False,7,4,4
295000.0,3,3,2,False,113.34166,False,False,1,True,False,9,4,4
817000.0,3,3,3,True,214.60593,False,False,1,True,False,10,4,4
242500.0,3,4,2,False,111.4836,False,False,1,True,True,5,1,1
605000.0,3,4,3,False,300.07669,False,False,2,True,False,5,3,3
518000.0,4,3,3,False,262.91549,False,False,2,True,False,10,2,2
424000.0,3,3,3,False,169.08346,False,False,2,True,False,10,4,4
340000.0,3,3,2,True,198.81242,False,False,1,True,True,10,1,1
380000.0,4,3,3,True,184.319552,False,False,2,True,True,7,1,1
595000.0,4,4,3,True,233.18653,False,False,1,True,True,5,4,4
799000.0,3,4,3,False,198.81242,False,False,2,True,True,9,4,4
719000.0,3,3,4,True,235.97362,False,False,3,True,False,4,4,4
367500.0,4,3,2,False,182.08988,False,False,2,False,True,8,1,1
585000.0,3,3,2,True,134.70935,False,False,1,False,True,11,4,4
265000.0,3,3,3,False,235.97362,False,False,2,True,False,1,1,1
711000.0,3,3,4,False,236.90265,False,False,2,True,False,7,4,4
425000.0,3,3,2,False,181.16085,False,False,2,True,False,3,3,3
307635.0,3,3,3,False,169.08346,False,False,2,True,False,8,2,2
342000.0,3,3,2,False,154.21898,False,False,1,True,False,1,2,2
900000.0,4,4,4,False,228.54138,False,False,2,True,True,6,4,4
819000.0,3,5,3,True,197.88339,False,True,3,True,False,6,4,4
360000.0,4,3,2,False,171.87055,False,False,2,False,True,11,2,2
572000.0,5,3,3,False,217.39302,False,False,2,True,False,7,4,4
209950.0,4,3,1,False,151.43189,False,False,1,False,True,7,1,1
377500.0,4,3,3,False,245.26391999999998,False,False,2,True,False,12,1,1
610000.0,3,3,3,True,213.6769,False,False,2,False,True,7,4,4
335000.0,4,3,3,False,220.18010999999998,False,False,2,True,False,8,1,1
625000.0,4,3,4,False,206.24466,False,False,2,True,False,10,4,4
215000.0,3,4,1,False,106.83845,False,False,1,False,True,9,2,2
700000.0,2,3,2,False,86.39979,True,False,1,False,True,3,3,3
824000.0,2,3,3,True,112.41263,False,False,1,False,True,11,4,4
417000.0,4,3,2,True,213.6769,False,False,2,True,True,6,2,2
215000.0,3,4,1,False,107.76748,False,False,1,False,True,5,2,2
175000.0,2,3,1,False,123.56099,False,False,1,False,False,3,1,1
423500.0,3,3,2,True,175.58667,False,False,2,True,True,8,2,2
443000.0,3,4,2,False,118.91584,False,False,1,False,False,5,2,2
465000.0,3,4,1,False,74.3224,False,False,1,False,False,4,3,3
700000.0,4,3,4,False,240.61877,False,False,2,True,False,7,4,4
384000.0,3,3,2,False,157.9351,False,False,2,True,False,5,3,3
280000.0,3,3,2,True,113.34166,False,False,2,True,True,2,3,3
850000.0,4,3,10,False,364.17976,False,False,3,True,False,6,4,4
531500.0,4,4,3,False,288.92833,True,False,2,True,True,6,2,2
445000.0,3,3,2,False,143.07062,False,False,2,False,True,3,2,2
608000.0,4,3,2,False,249.90906999999999,False,False,2,True,False,6,4,4
552000.0,2,4,2,True,106.83845,False,False,1,False,True,9,3,3
303000.0,2,4,1,False,102.1933,False,False,1,False,True,9,3,2
569950.0,4,3,3,False,300.07669,False,False,2,True,False,8,3,3
220000.0,3,3,3,False,183.94794,False,False,2,True,False,4,1,1
475000.0,3,3,2,False,117.05778,True,False,1,True,True,7,4,4
805500.0,3,4,2,False,133.78032,False,False,1,False,True,1,4,4
305000.0,4,3,3,False,163.787989,False,False,2,True,False,11,1,1
394475.0,2,3,1,False,77.10949,False,False,1,False,True,5,3,3
466000.0,3,3,2,True,174.65764,False,False,2,True,True,1,2,2
400000.0,2,3,2,False,65.0321,False,False,1,False,True,2,3,3
550000.0,3,4,2,True,130.99323,False,False,1,True,True,7,3,3
250000.0,3,4,3,True,165.36734,False,False,1,True,True,12,1,1
180000.0,4,3,2,True,161.65122,False,False,1,True,True,5,1,1
390000.0,3,3,2,False,115.19972,False,False,1,False,False,4,3,3
665000.0,3,5,2,True,179.30279,False,True,2,True,False,10,4,4
499990.0,3,4,2,True,151.43189,False,False,1,True,True,4,4,4
